Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
27792,2018-05-21,Eucaliptos,-23.61,-46.6686,22904,21,21,37,28,33,43,43,36,NORMAL,15981
27801,2018-07-14,Eucaliptos,-23.61,-46.6686,24287,75,75,65,37,32,11,38,8,REABASTECER,16034
27815,2018-02-21,Paraíso,-23.57677,-46.63933,73372,22,22,41,43,7,6,18,30,REABASTECER,51
27817,2018-03-11,Paraíso,-23.57677,-46.63933,70355,86,86,24,39,10,28,13,32,NORMAL,71
27822,2018-06-28,Moema,-23.5489,-46.6388,19174,79,79,49,1,15,15,5,13,REABASTECER,16738
27830,2018-05-07,Paraíso,-23.57677,-46.63933,70628,59,59,31,43,31,23,10,2,REABASTECER,127
27835,2018-06-06,Paraíso,-23.57677,-46.63933,72918,32,32,30,43,2,20,34,12,REABASTECER,156
27869,2018-11-25,Paraíso,-23.57677,-46.63933,73576,79,79,52,4,11,21,40,15,REABASTECER,325
27873,2019-11-29,Hospital São Paulo,-23.5984,-46.6455,25558,57,57,65,38,9,26,27,14,NORMAL,16985
27880,2019-07-16,Eucaliptos,-23.61,-46.6686,22116,45,45,49,24,9,6,22,23,REABASTECER,16396
27887,2018-02-23,Paraíso,-23.57677,-46.63933,70951,86,86,26,40,43,37,8,23,NORMAL,53
27891,2019-09-28,Eucaliptos,-23.61,-46.6686,23398,41,41,24,35,38,8,34,25,NORMAL,16468
27893,2018-04-09,Paraíso,-23.57677,-46.63933,71511,77,77,37,43,16,22,32,41,NORMAL,99
27904,2019-12-11,Eucaliptos,-23.61,-46.6686,23756,47,47,55,30,43,39,27,16,NORMAL,16541
27906,2018-01-09,Moema,-23.5489,-46.6388,19224,0,0,19,22,8,7,12,15,REABASTECER,16569
27907,2019-07-26,Paraíso,-23.57677,-46.63933,73646,73,73,37,36,23,43,11,31,NORMAL,566
27922,2018-10-20,Paraíso,-23.57677,-46.63933,72155,75,75,36,6,22,5,8,37,NORMAL,290
27938,2018-06-17,Moema,-23.5489,-46.6388,19564,6,6,51,43,11,13,43,20,REABASTECER,16727
27943,2018-07-24,Moema,-23.5489,-46.6388,17570,76,76,17,22,25,37,20,40,NORMAL,16764
27957,2018-10-04,Moema,-23.5489,-46.6388,19185,63,63,17,17,43,29,8,10,NORMAL,16834
27970,2018-06-20,Brigadeiro,-23.5683,-46.6482,46599,58,58,18,24,15,38,5,22,NORMAL,890
27983,2019-11-17,Hospital São Paulo,-23.5984,-46.6455,26364,86,86,20,39,26,25,33,16,NORMAL,16973
28014,2018-03-07,Paraíso,-23.57677,-46.63933,72083,39,39,54,43,32,43,34,3,REABASTECER,67
28015,2018-01-10,Brigadeiro,-23.5683,-46.6482,48715,86,86,65,7,11,4,4,8,REABASTECER,730
28036,2018-06-05,Brigadeiro,-23.5683,-46.6482,47796,31,31,6,25,34,43,26,34,REABASTECER,875
28053,2018-09-07,Brigadeiro,-23.5683,-46.6482,47707,23,23,28,28,32,35,37,34,NORMAL,967
28060,2018-10-11,Brigadeiro,-23.5683,-46.6482,48349,33,33,65,28,14,38,24,35,NORMAL,1001
28082,2019-02-19,Brigadeiro,-23.5683,-46.6482,48066,1,1,9,43,39,14,16,12,NORMAL,1129
28083,2019-02-25,Brigadeiro,-23.5683,-46.6482,49249,34,34,33,20,17,43,39,34,NORMAL,1135
28094,2018-04-22,Trianon-Masp,-23.5634,-46.6544,42537,26,26,17,15,5,19,23,15,REABASTECER,1552
28109,2019-05-28,Brigadeiro,-23.5683,-46.6482,47360,86,86,35,17,13,14,12,43,NORMAL,1228
28144,2019-01-28,Trianon-Masp,-23.5634,-46.6544,44128,20,20,61,8,24,10,3,5,NORMAL,1828
28164,2018-05-29,Brigadeiro,-23.5683,-46.6482,49480,4,4,48,43,24,15,10,12,REABASTECER,869
28169,2018-05-12,Trianon-Masp,-23.5634,-46.6544,43786,6,6,65,38,43,10,39,12,NORMAL,1572
28184,2018-06-30,Trianon-Masp,-23.5634,-46.6544,42893,64,64,65,14,17,41,32,4,NORMAL,1620
28193,2018-10-16,Brigadeiro,-23.5683,-46.6482,48839,73,73,27,10,38,25,43,16,NORMAL,1006
28230,2018-06-15,Consolação,-23.5581,-46.6606,112683,7,7,36,25,37,28,19,13,REABASTECER,2325
28233,2019-05-30,Trianon-Masp,-23.5634,-46.6544,41956,39,39,65,31,16,43,43,10,NORMAL,1950
28258,2019-11-25,Brigadeiro,-23.5683,-46.6482,46388,86,86,42,22,6,35,7,8,REABASTECER,1405
28259,2018-12-08,Consolação,-23.5581,-46.6606,113335,59,59,38,25,43,17,19,18,NORMAL,2498
28264,2018-12-19,Consolação,-23.5581,-46.6606,113930,29,29,21,28,38,12,15,21,NORMAL,2509
28280,2018-02-11,Consolação,-23.5581,-46.6606,114041,43,43,44,20,13,6,40,21,REABASTECER,2201
28300,2018-05-15,Consolação,-23.5581,-46.6606,114032,53,53,59,21,20,21,3,6,REABASTECER,2295
28302,2018-05-27,Trianon-Masp,-23.5634,-46.6544,42137,33,33,39,27,17,12,26,37,NORMAL,1587
28307,2019-06-22,Consolação,-23.5581,-46.6606,112887,65,65,46,30,38,13,26,13,NORMAL,2692
28338,2019-12-01,Consolação,-23.5581,-46.6606,112670,39,39,10,10,22,40,8,43,NORMAL,2851
28340,2018-11-18,Consolação,-23.5581,-46.6606,115249,69,69,34,5,43,43,10,9,NORMAL,2478
28341,2019-12-16,Consolação,-23.5581,-46.6606,113830,79,79,46,9,14,37,33,28,NORMAL,2866
28352,2019-01-01,Consolação,-23.5581,-46.6606,111730,86,86,11,32,30,23,14,16,REABASTECER,2521
28353,2018-12-20,Trianon-Masp,-23.5634,-46.6544,42487,40,40,60,37,12,28,24,15,REABASTECER,1790
28373,2019-04-23,Consolação,-23.5581,-46.6606,114484,55,55,16,27,30,35,14,35,NORMAL,2633
28377,2019-04-22,Trianon-Masp,-23.5634,-46.6544,44229,47,47,25,19,39,39,22,43,NORMAL,1912
28383,2019-05-30,Consolação,-23.5581,-46.6606,112721,30,30,65,19,43,11,27,16,NORMAL,2670
28393,2018-07-27,Tamanduateí,-23.5929,-46.5897,52161,86,86,29,43,20,7,25,31,NORMAL,3087
28408,2018-10-07,Tamanduateí,-23.5929,-46.5897,53360,76,76,41,29,30,41,36,21,NORMAL,3157
28429,2019-01-22,Tamanduateí,-23.5929,-46.5897,53106,12,12,65,13,40,36,39,2,REABASTECER,3262
28451,2018-03-09,Consolação,-23.5581,-46.6606,114932,23,23,60,20,35,7,43,9,NORMAL,2229
28453,2019-05-10,Tamanduateí,-23.5929,-46.5897,51348,39,39,36,33,43,23,37,7,NORMAL,3370
28455,2018-04-09,Consolação,-23.5581,-46.6606,112836,57,57,57,43,37,5,15,14,REABASTECER,2259
28462,2018-06-07,Tamanduateí,-23.5929,-46.5897,51934,4,4,54,18,15,5,37,25,NORMAL,3037
28482,2018-09-05,Tamanduateí,-23.5929,-46.5897,50343,50,50,8,2,28,28,43,16,NORMAL,3125
28484,2019-10-10,Tamanduateí,-23.5929,-46.5897,49876,53,53,20,36,28,26,5,2,NORMAL,3520
28489,2018-10-10,Tamanduateí,-23.5929,-46.5897,50712,45,45,22,26,19,30,23,14,NORMAL,3160
28497,2018-11-08,Consolação,-23.5581,-46.6606,112288,74,74,37,40,40,20,11,7,NORMAL,2468
28499,2018-12-29,Tamanduateí,-23.5929,-46.5897,51577,64,64,31,41,38,31,3,40,REABASTECER,3239
28500,2019-01-13,Tamanduateí,-23.5929,-46.5897,49648,1,1,56,34,36,19,33,41,REABASTECER,3253
28516,2019-03-11,Consolação,-23.5581,-46.6606,112882,26,26,47,32,17,6,20,29,NORMAL,2591
28526,2018-06-22,Sé,-23.55,-46.6333,193832,70,70,32,31,20,22,21,10,NORMAL,3772
28537,2019-06-15,Consolação,-23.5581,-46.6606,113434,49,49,27,10,26,37,10,35,NORMAL,2685
28545,2019-07-21,Consolação,-23.5581,-46.6606,113805,32,32,49,17,2,10,26,24,NORMAL,2721
28547,2018-10-04,Sé,-23.55,-46.6333,194916,24,24,42,8,10,9,16,8,NORMAL,3874
28555,2019-10-14,Tamanduateí,-23.5929,-46.5897,52232,18,18,56,22,17,16,33,34,NORMAL,3524
28564,2019-01-13,Sé,-23.55,-46.6333,194660,50,50,16,5,22,40,24,13,REABASTECER,3973
28573,2018-01-13,Sé,-23.55,-46.6333,192103,54,54,49,42,43,3,43,39,REABASTECER,3613
28576,2019-02-21,Sé,-23.55,-46.6333,194460,40,40,18,8,37,39,10,28,NORMAL,4011
28592,2019-05-03,Sé,-23.55,-46.6333,194686,34,34,39,6,37,11,17,21,REABASTECER,4083
28613,2018-07-09,Sé,-23.55,-46.6333,194583,75,75,57,21,35,17,7,32,NORMAL,3789
28622,2018-06-11,Tamanduateí,-23.5929,-46.5897,50336,53,53,20,8,40,39,16,7,NORMAL,3041
28628,2018-07-06,Tamanduateí,-23.5929,-46.5897,52355,54,54,57,20,27,30,33,26,NORMAL,3066
28637,2018-08-18,Tamanduateí,-23.5929,-46.5897,50856,38,38,65,18,11,26,27,35,NORMAL,3108
28645,2018-11-07,Sé,-23.55,-46.6333,194575,44,44,11,34,10,43,26,8,NORMAL,3907
28646,2018-11-24,Sé,-23.55,-46.6333,192794,66,66,32,20,36,31,39,31,NORMAL,3924
28658,2018-02-17,Brás,-23.5451,-46.6162,74060,52,52,3,39,40,20,25,13,NORMAL,4367
28671,2019-03-20,Sé,-23.55,-46.6333,192461,23,23,16,43,39,43,23,33,NORMAL,4040
28687,2019-05-28,Sé,-23.55,-46.6333,191324,27,27,50,14,14,19,2,10,REABASTECER,4108
28721,2019-12-30,Sé,-23.55,-46.6333,194561,42,42,14,23,27,22,23,43,REABASTECER,4320
28730,,Brás,-23.5451,-46.6162,74014,17,17,47,6,34,9,9,33,NORMAL,4740
28736,2019-04-12,Brás,-23.5451,-46.6162,74483,23,23,18,18,21,14,15,14,NORMAL,4782
28737,2019-12-30,Tamanduateí,-23.5929,-46.5897,50403,38,38,65,36,34,35,26,22,NORMAL,3600
28738,2018-01-14,Sé,-23.55,-46.6333,193775,44,44,40,39,41,43,39,37,NORMAL,3614
28753,2018-03-17,Sé,-23.55,-46.6333,194342,14,14,10,21,9,43,6,43,NORMAL,3677
28755,2019-07-21,Brás,-23.5451,-46.6162,71547,86,86,55,4,6,8,34,11,NORMAL,4881
28773,2019-12-22,Brás,-23.5451,-46.6162,73414,60,60,29,28,12,20,39,43,NORMAL,5032
28775,2019-12-24,Brás,-23.5451,-46.6162,74065,38,38,17,19,6,13,34,35,NORMAL,5034
28789,2019-03-02,Brás,-23.5451,-46.6162,74147,86,86,38,43,26,4,43,28,REABASTECER,4742
34892,2019-04-26,Brás,-23.5451,-46.6162,71449,62,62,57,22,6,15,30,5,REABASTECER,4796
34896,2019-02-04,Sé,-23.55,-46.6333,195101,27,27,6,40,27,12,30,14,REABASTECER,3994
34912,2018-09-18,Barra Funda,-23.5542,-46.6707,149113,57,57,50,39,21,36,4,33,REABASTECER,5298
34928,2019-08-15,Sé,-23.55,-46.6333,193963,54,54,24,15,38,16,25,38,NORMAL,4185
34949,2019-03-14,República,-23.5436,-46.6434,110289,1,1,43,40,17,3,16,24,NORMAL,6914
34968,2019-02-22,República,-23.5436,-46.6434,110375,44,44,65,19,20,32,19,25,NORMAL,6892
34970,,República,-23.5436,-46.6434,108108,68,68,22,5,31,11,33,41,REABASTECER,6899
34984,2019-09-16,República,-23.5436,-46.6434,107403,1,1,21,20,7,43,41,10,REABASTECER,7096
35025,2018-06-08,Higienópolis-Mackenzie,-23.5488,-46.6519,90534,66,66,23,10,7,24,36,43,NORMAL,7358
35039,2019-04-21,Higienópolis-Mackenzie,-23.5488,-46.6519,93569,9,9,53,14,14,20,35,43,NORMAL,7671
35040,2018-05-18,Higienópolis-Mackenzie,-23.5488,-46.6519,91585,5,5,42,25,3,12,28,37,NORMAL,7338
35079,2019-09-18,Higienópolis-Mackenzie,-23.5488,-46.6519,91009,22,22,46,31,14,30,38,20,NORMAL,7818
35081,2019-09-20,Higienópolis-Mackenzie,-23.5488,-46.6519,90994,4,4,35,30,7,30,32,16,NORMAL,7820
35098,2018-12-11,Higienópolis-Mackenzie,-23.5488,-46.6519,92051,86,86,7,9,37,43,43,15,REABASTECER,7541
35111,2019-05-08,Higienópolis-Mackenzie,-23.5488,-46.6519,92165,19,19,65,4,22,16,26,10,NORMAL,7688
35146,2019-10-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91987,73,73,25,17,28,11,9,34,NORMAL,7859
35175,2018-02-23,Faria Lima,-23.5675,-46.6929,54543,20,20,33,16,37,14,38,17,NORMAL,7973
35223,2019-01-05,Faria Lima,-23.5675,-46.6929,52947,33,33,12,1,13,20,28,11,REABASTECER,8285
35237,2019-03-04,Faria Lima,-23.5675,-46.6929,52492,63,63,51,4,33,33,7,37,REABASTECER,8344
35257,2019-07-02,Faria Lima,-23.5675,-46.6929,51117,74,74,30,23,32,43,26,43,NORMAL,8462
35269,2019-06-08,Faria Lima,-23.5675,-46.6929,54127,46,46,35,42,1,30,43,11,REABASTECER,8438
35285,2019-12-06,Faria Lima,-23.5675,-46.6929,53522,7,7,51,43,43,14,19,13,REABASTECER,8616
35296,2018-02-08,Pinheiros,-23.5664,-46.703,77840,55,55,3,13,32,27,10,43,REABASTECER,8678
35309,2018-02-11,Pinheiros,-23.5664,-46.703,79335,24,24,53,8,20,22,43,32,NORMAL,8681
35335,2018-10-07,Pinheiros,-23.5664,-46.703,78254,43,43,44,43,27,29,24,34,NORMAL,8917
35358,2019-04-25,Pinheiros,-23.5664,-46.703,78503,2,2,30,41,35,2,5,5,NORMAL,9115
35368,2019-06-11,Pinheiros,-23.5664,-46.703,76237,66,66,31,40,37,25,26,26,NORMAL,9161
35387,2019-06-05,Pinheiros,-23.5664,-46.703,76242,35,35,12,13,19,8,11,9,NORMAL,9155
35394,2019-10-19,Pinheiros,-23.5664,-46.703,76976,63,63,6,31,20,32,39,8,NORMAL,9289
35414,2018-09-14,Butantã,-23.5844,-46.7252,64781,79,79,25,34,26,5,20,11,NORMAL,9614
35422,2019-10-24,Pinheiros,-23.5664,-46.703,76655,18,18,34,14,43,13,19,31,NORMAL,9294
35424,2018-10-16,Butantã,-23.5844,-46.7252,64578,18,18,58,16,29,33,20,30,NORMAL,9646
35431,2018-11-30,Butantã,-23.5844,-46.7252,66976,30,30,10,27,26,23,18,39,NORMAL,9690
35433,2018-12-13,Butantã,-23.5844,-46.7252,67927,78,78,54,21,12,21,1,21,NORMAL,9703
35447,2018-07-05,Butantã,-23.5844,-46.7252,66175,24,24,11,43,43,1,29,22,REABASTECER,9545
35450,2019-03-16,Butantã,-23.5844,-46.7252,65828,45,45,11,35,15,5,43,24,NORMAL,9796
35457,2018-08-16,Butantã,-23.5844,-46.7252,65648,79,79,60,33,7,43,16,37,NORMAL,9586
35461,2019-05-19,Butantã,-23.5844,-46.7252,67812,49,49,14,20,26,15,37,29,NORMAL,9859
35465,2018-07-22,Butantã,-23.5844,-46.7252,64219,28,28,40,27,18,43,9,3,NORMAL,9562
35471,2018-12-03,Butantã,-23.5844,-46.7252,67657,86,86,59,14,15,16,3,26,REABASTECER,9693
35478,2019-09-15,Butantã,-23.5844,-46.7252,65736,36,36,53,35,6,26,9,32,REABASTECER,9975
35480,2018-09-29,Butantã,-23.5844,-46.7252,64300,17,17,57,21,7,6,43,41,NORMAL,9629
35488,2019-10-20,Butantã,-23.5844,-46.7252,67476,46,46,10,19,28,37,43,23,NORMAL,10010
35496,2019-03-19,Butantã,-23.5844,-46.7252,67101,14,14,56,28,4,39,34,13,REABASTECER,9799
35497,2019-04-02,Butantã,-23.5844,-46.7252,66315,70,70,19,29,34,7,29,43,NORMAL,9812
35502,2018-01-09,Fradique Coutinho,-23.5661,-46.6841,33085,16,16,5,24,9,15,9,15,REABASTECER,10089
35513,2019-02-25,Butantã,-23.5844,-46.7252,64637,66,66,24,9,10,29,2,22,NORMAL,9775
35533,2019-05-20,Butantã,-23.5844,-46.7252,67188,41,41,4,20,24,14,34,26,REABASTECER,9860
35535,2019-09-17,Butantã,-23.5844,-46.7252,64498,14,14,39,33,37,19,1,25,NORMAL,9977
35554,2019-09-16,Butantã,-23.5844,-46.7252,64920,24,24,47,34,43,23,7,28,NORMAL,9976
35561,2019-10-11,Butantã,-23.5844,-46.7252,66310,44,44,14,15,17,15,34,21,NORMAL,10001
35563,2018-10-17,Fradique Coutinho,-23.5661,-46.6841,34323,73,73,57,43,28,7,20,12,NORMAL,10367
35569,2019-11-16,Butantã,-23.5844,-46.7252,66334,56,56,34,37,10,33,13,38,REABASTECER,10036
35573,2018-12-09,Fradique Coutinho,-23.5661,-46.6841,33468,76,76,5,1,5,20,19,22,NORMAL,10419
35592,2019-04-10,Fradique Coutinho,-23.5661,-46.6841,34446,51,51,32,35,9,16,43,15,NORMAL,10540
35598,2018-05-18,Fradique Coutinho,-23.5661,-46.6841,35057,39,39,17,16,38,43,35,6,NORMAL,10218
35603,2018-06-01,Fradique Coutinho,-23.5661,-46.6841,35467,86,86,61,23,31,4,24,34,REABASTECER,10231
35606,2018-10-16,Fradique Coutinho,-23.5661,-46.6841,35109,86,86,65,6,32,13,23,15,REABASTECER,10366
35608,2018-07-11,Fradique Coutinho,-23.5661,-46.6841,33907,44,44,61,33,43,19,24,39,NORMAL,10271
35611,2019-07-24,Fradique Coutinho,-23.5661,-46.6841,36744,73,73,5,27,19,19,24,6,REABASTECER,10644
35621,2019-08-30,Fradique Coutinho,-23.5661,-46.6841,36321,86,86,19,14,17,39,6,4,NORMAL,10680
35629,2019-10-08,Fradique Coutinho,-23.5661,-46.6841,35471,61,61,33,30,33,15,37,31,NORMAL,10718
35636,2019-12-03,Fradique Coutinho,-23.5661,-46.6841,36449,18,18,36,30,38,8,38,28,NORMAL,10773
35637,2018-12-13,Fradique Coutinho,-23.5661,-46.6841,36442,34,34,41,38,31,6,4,43,NORMAL,10423
35651,2019-02-28,Fradique Coutinho,-23.5661,-46.6841,36078,48,48,41,26,40,26,7,40,NORMAL,10498
35656,2018-03-23,Luz,-23.5365,-46.6332,127028,42,42,22,14,32,32,12,19,NORMAL,10883
35702,2018-11-09,Luz,-23.5365,-46.6332,125679,60,60,44,40,37,29,28,28,NORMAL,11109
35720,2019-01-18,Luz,-23.5365,-46.6332,124657,66,66,12,37,30,20,19,24,NORMAL,11178
35727,2018-07-08,Luz,-23.5365,-46.6332,124870,41,41,65,25,6,43,34,16,REABASTECER,10988
35736,2018-06-09,Luz,-23.5365,-46.6332,126734,66,66,18,38,37,27,11,5,REABASTECER,10959
35739,2018-06-20,Luz,-23.5365,-46.6332,127200,41,41,8,5,29,43,16,39,REABASTECER,10970
35742,2019-07-08,Luz,-23.5365,-46.6332,127772,62,62,51,12,4,37,31,12,REABASTECER,11348
35757,2019-08-29,Luz,-23.5365,-46.6332,124111,14,14,17,12,15,38,37,15,REABASTECER,11399
35759,2019-01-04,Luz,-23.5365,-46.6332,125326,23,23,39,34,36,22,31,43,REABASTECER,11164
35779,2018-02-03,Ana Rosa,-23.5813,-46.6383,67158,34,34,45,26,37,32,33,7,NORMAL,11553
35789,2018-03-26,Ana Rosa,-23.5813,-46.6383,66451,39,39,65,7,22,25,36,9,NORMAL,11606
35792,2018-04-20,Ana Rosa,-23.5813,-46.6383,67626,63,63,45,20,43,35,31,43,NORMAL,11630
35800,2019-06-02,Luz,-23.5365,-46.6332,127494,66,66,29,30,28,29,10,34,NORMAL,11312
35801,2019-09-25,Luz,-23.5365,-46.6332,126732,4,4,33,43,35,12,41,25,NORMAL,11425
35806,2019-10-15,Luz,-23.5365,-46.6332,125105,66,66,31,20,32,28,43,28,NORMAL,11445
35830,2018-11-01,Ana Rosa,-23.5813,-46.6383,63731,48,48,12,43,33,23,38,10,NORMAL,11821
35842,2018-01-15,Ana Rosa,-23.5813,-46.6383,65277,36,36,30,3,24,8,22,30,NORMAL,11535
35859,2018-07-22,Ana Rosa,-23.5813,-46.6383,64114,25,25,50,11,15,13,4,25,NORMAL,11722
35861,2018-04-07,Ana Rosa,-23.5813,-46.6383,64310,18,18,65,17,14,29,36,10,NORMAL,11617
35872,2019-06-15,Ana Rosa,-23.5813,-46.6383,66287,45,45,55,23,32,18,15,11,NORMAL,12045
35888,2018-08-14,Ana Rosa,-23.5813,-46.6383,64969,69,69,51,43,14,39,37,19,REABASTECER,11744
35891,2018-08-16,Ana Rosa,-23.5813,-46.6383,66423,53,53,43,33,5,31,27,15,REABASTECER,11746
35901,2019-01-18,Ana Rosa,-23.5813,-46.6383,67180,68,68,11,41,5,38,7,2,NORMAL,11898
35913,2019-12-04,Ana Rosa,-23.5813,-46.6383,65948,11,11,7,16,35,20,18,27,NORMAL,12214
35927,2018-02-19,São Joaquim,-23.5618,-46.6389,33939,36,36,33,22,22,15,27,39,NORMAL,12289
35935,2018-03-24,São Joaquim,-23.5618,-46.6389,32759,61,61,65,11,16,30,6,24,NORMAL,12324
35936,2019-07-05,Ana Rosa,-23.5813,-46.6383,64824,32,32,36,42,30,9,15,24,NORMAL,12065
35951,2019-09-14,Ana Rosa,-23.5813,-46.6383,63766,59,59,12,9,18,20,7,24,NORMAL,12134
35953,2019-06-13,Ana Rosa,-23.5813,-46.6383,64240,65,65,4,29,40,25,22,18,NORMAL,12043
35957,2018-07-05,São Joaquim,-23.5618,-46.6389,33128,10,10,60,6,41,30,12,32,NORMAL,12425
35961,2019-10-29,Ana Rosa,-23.5813,-46.6383,67227,69,69,7,36,10,43,38,38,REABASTECER,12179
35968,2018-09-08,São Joaquim,-23.5618,-46.6389,35524,77,77,18,11,9,38,26,22,NORMAL,12488
35972,2018-09-27,São Joaquim,-23.5618,-46.6389,33762,42,42,25,43,15,34,31,38,NORMAL,12507
35973,2019-09-26,Ana Rosa,-23.5813,-46.6383,65707,41,41,55,8,10,17,43,13,NORMAL,12146
35985,2019-12-09,Ana Rosa,-23.5813,-46.6383,64154,46,46,35,37,18,13,43,6,REABASTECER,12219
35999,2019-03-28,São Joaquim,-23.5618,-46.6389,35780,58,58,15,27,27,28,35,16,NORMAL,12688
36002,2018-04-06,São Joaquim,-23.5618,-46.6389,33673,22,22,52,28,13,30,43,16,NORMAL,12336
36017,2018-07-02,São Joaquim,-23.5618,-46.6389,35303,42,42,12,16,10,33,20,43,NORMAL,12422
36018,2018-10-27,São Joaquim,-23.5618,-46.6389,34776,79,79,8,9,14,13,37,9,REABASTECER,12537
36038,2019-03-13,São Joaquim,-23.5618,-46.6389,33264,27,27,65,35,7,27,8,38,NORMAL,12673
36046,2018-12-12,São Joaquim,-23.5618,-46.6389,33391,61,61,41,43,37,43,28,41,NORMAL,12582
36087,2018-09-06,São Judas,-23.6255,-46.6411,14342,28,28,18,10,15,20,5,17,NORMAL,13206
36090,2018-01-24,São Judas,-23.6255,-46.6411,14202,50,50,34,23,34,12,29,27,NORMAL,12984
36097,2019-11-01,São Joaquim,-23.5618,-46.6389,36038,86,86,39,34,27,32,11,18,NORMAL,12901
36099,2018-11-16,São Judas,-23.6255,-46.6411,14276,58,58,60,39,37,18,33,37,NORMAL,13276
36104,2019-12-04,São Joaquim,-23.5618,-46.6389,33402,34,34,8,24,35,10,43,12,REABASTECER,12934
36110,2019-01-11,São Judas,-23.6255,-46.6411,15936,65,65,65,23,20,37,15,15,NORMAL,13331
36128,2018-07-28,São Judas,-23.6255,-46.6411,16592,74,74,20,37,31,22,27,10,NORMAL,13168
36130,2018-08-07,São Judas,-23.6255,-46.6411,15634,63,63,24,10,41,38,31,14,NORMAL,13177
36132,2018-08-10,São Judas,-23.6255,-46.6411,14740,25,25,65,4,27,26,21,43,REABASTECER,13180
36133,2018-04-20,São Judas,-23.6255,-46.6411,14791,79,79,46,6,34,13,5,7,NORMAL,13070
36143,2018-09-25,São Judas,-23.6255,-46.6411,15942,25,25,16,39,28,6,21,30,NORMAL,13225
36168,2019-10-13,São Judas,-23.6255,-46.6411,14387,62,62,53,43,43,16,43,43,NORMAL,13603
36170,2019-11-15,São Judas,-23.6255,-46.6411,15611,86,86,32,6,8,14,43,40,REABASTECER,13635
36171,2019-11-20,São Judas,-23.6255,-46.6411,15179,37,37,65,31,27,38,23,16,NORMAL,13640
36178,2019-04-09,São Judas,-23.6255,-46.6411,13839,64,64,55,18,38,23,37,20,NORMAL,13419
36181,2018-12-13,São Judas,-23.6255,-46.6411,15919,56,56,5,30,8,35,3,11,REABASTECER,13303
36191,2018-02-03,Vila Mariana,-23.5895,-46.6346,21962,34,34,39,36,10,37,11,37,NORMAL,13713
36197,2019-03-02,São Judas,-23.6255,-46.6411,16682,77,77,59,19,29,41,19,38,NORMAL,13382
36201,2019-07-18,São Judas,-23.6255,-46.6411,14070,34,34,57,12,2,27,39,39,REABASTECER,13518
36206,2019-04-27,São Judas,-23.6255,-46.6411,16010,79,79,61,13,6,25,2,40,NORMAL,13437
36226,2019-12-07,São Judas,-23.6255,-46.6411,16099,49,49,15,32,3,31,38,38,NORMAL,13657
36235,2019-09-08,São Judas,-23.6255,-46.6411,14384,56,56,39,26,14,20,12,21,NORMAL,13568
36240,2018-10-27,Vila Mariana,-23.5895,-46.6346,24000,46,46,18,43,30,13,35,43,NORMAL,13977
36242,2018-11-15,Vila Mariana,-23.5895,-46.6346,23563,51,51,10,42,43,39,3,8,REABASTECER,13995
36243,2018-03-02,Vila Mariana,-23.5895,-46.6346,21885,17,17,34,39,21,26,25,8,NORMAL,13742
36257,2019-02-08,Vila Mariana,-23.5895,-46.6346,22673,51,51,42,32,17,22,12,35,NORMAL,14078
36258,2018-01-24,Vila Mariana,-23.5895,-46.6346,21349,36,36,39,20,43,18,41,29,NORMAL,13704
36259,2018-01-30,Vila Mariana,-23.5895,-46.6346,23393,66,66,60,1,20,6,20,8,REABASTECER,13710
36262,2018-02-05,Vila Mariana,-23.5895,-46.6346,23980,15,15,28,24,43,36,3,30,REABASTECER,13715
36269,,Vila Mariana,-23.5895,-46.6346,23297,36,36,49,43,27,30,31,17,NORMAL,13740
36271,2018-07-15,Vila Mariana,-23.5895,-46.6346,21968,44,44,36,43,8,13,23,11,NORMAL,13875
36279,2018-09-24,Vila Mariana,-23.5895,-46.6346,23285,43,43,41,13,39,17,39,10,NORMAL,13944
36285,2018-11-23,Vila Mariana,-23.5895,-46.6346,23753,66,66,21,18,15,16,13,29,NORMAL,14003
36288,2018-08-04,Vila Mariana,-23.5895,-46.6346,23516,37,37,42,15,16,34,23,29,NORMAL,13894
36289,2019-08-25,Vila Mariana,-23.5895,-46.6346,23237,30,30,31,38,43,8,36,9,NORMAL,14275
36291,2019-08-29,Vila Mariana,-23.5895,-46.6346,21603,73,73,6,22,30,39,21,33,NORMAL,14279
36295,2019-01-02,Vila Mariana,-23.5895,-46.6346,21246,33,33,10,9,31,23,21,15,NORMAL,14042
36296,2019-01-05,Vila Mariana,-23.5895,-46.6346,24038,1,1,55,42,16,12,12,43,NORMAL,14045
36300,2018-10-05,Vila Mariana,-23.5895,-46.6346,21094,8,8,28,11,33,30,34,13,REABASTECER,13955
36308,2019-12-07,Vila Mariana,-23.5895,-46.6346,22189,46,46,11,30,41,25,36,41,NORMAL,14377
36320,2019-06-19,Vila Mariana,-23.5895,-46.6346,22609,56,56,28,35,5,16,43,5,NORMAL,14209
36327,2019-04-12,Vila Mariana,-23.5895,-46.6346,24488,23,23,61,11,14,34,14,8,NORMAL,14142
36337,2018-08-06,Brooklin,-23.6263,-46.6878,28099,86,86,31,43,14,8,33,7,NORMAL,14616
36343,2019-12-12,Vila Mariana,-23.5895,-46.6346,22882,86,86,41,10,15,7,12,23,NORMAL,14382
